Id,SceneRoadType,Note,Content
3601,,,CoinBigProp^0.3* 0.0* 60.1^^^|CoinBigProp^0.3* 0.0* 68.3^^^|NormalCar1^-16.5* 0.0* 76.0^^^|NormalCar5^17.5* 0.0* 76.0^^^|CoinBigProp^0.3* 0.0* 76.4^^^|CoinBigProp^0.3* 0.0* 84.4^^^|CoinBigProp^0.3* 0.0* 92.2^^^|RandomProp^-16.2* 0.0* 134.2^^^0&0|RandomProp^0.0* 0.0* 134.2^^^0&0|RandomProp^16.3* 0.0* 134.2^^^0&0|CoinProp^16.7* -0.7* 159.0^^^|CoinProp^-16.5* -0.7* 159.4^^^|CoinProp^16.7* -0.7* 165.0^^^|CoinProp^-16.5* -0.7* 165.4^^^|CoinBigProp^-8.6* 0.0* 170.8^^^|CoinBigProp^8.4* 0.0* 170.8^^^|CoinProp^16.7* -0.7* 171.0^^^|CoinProp^-16.5* -0.7* 171.4^^^|CoinProp^16.7* -0.7* 177.0^^^|CoinProp^-16.5* -0.7* 177.4^^^|CoinBigProp^-8.6* 0.0* 179.0^^^|CoinBigProp^8.4* 0.0* 179.0^^^|CoinProp^16.7* -0.7* 183.0^^^|CoinProp^-16.5* -0.7* 183.4^^^|CoinBigProp^-8.6* 0.0* 187.1^^^|CoinBigProp^8.4* 0.0* 187.1^^^|CoinBigProp^-8.6* 0.0* 195.1^^^|CoinBigProp^8.4* 0.0* 195.1^^^|CoinProp^0.0* -0.7* 195.8^^^|CoinProp^0.0* -0.7* 201.8^^^|CoinBigProp^8.4* 0.0* 202.9^^^|CoinBigProp^-8.6* 0.0* 202.9^^^|CoinProp^0.0* -0.7* 207.8^^^|CoinProp^0.0* -0.7* 213.8^^^|CoinProp^0.0* -0.7* 219.8^^^|NormalCar5^16.9* 0.0* 243.2^^^
3602,,,CoinBigProp^-8.7* 0.0* 5.3^^^|CoinBigProp^-8.7* 0.0* 13.5^^^|CoinBigProp^-8.7* 0.0* 21.6^^^|CoinBigProp^-8.7* 0.0* 29.6^^^|CoinProp^0.0* -0.7* 32.1^^^|CoinBigProp^-8.7* 0.0* 37.4^^^|CoinProp^0.0* -0.7* 38.1^^^|CoinProp^0.0* -0.7* 44.1^^^|CoinProp^0.0* -0.7* 50.1^^^|CoinBigProp^8.4* 0.0* 50.2^^^|CoinProp^8.6* -0.8* 52.1^^^|CoinProp^0.0* -0.7* 56.1^^^|CoinBigProp^8.4* 0.0* 58.4^^^|CoinBigProp^8.4* 0.0* 66.5^^^|CoinBigProp^8.4* 0.0* 74.5^^^|CoinBigProp^8.4* 0.0* 82.3^^^|NormalCar5^17.4* 0.0* 91.5^^^|NormalCar3^-16.9* 0.0* 91.5^^^|CoinBigProp^0.3* 0.0* 105.3^^^|CoinBigProp^0.3* 0.0* 113.5^^^|CoinBigProp^0.3* 0.0* 121.6^^^|CoinBigProp^0.3* 0.0* 129.6^^^|CoinProp^-8.1* -0.8* 132.1^^^|CoinProp^8.7* -0.8* 132.2^^^|CoinBigProp^0.3* 0.0* 137.4^^^|CoinProp^-8.1* -0.8* 138.1^^^|CoinProp^8.7* -0.8* 138.2^^^|CoinProp^-8.1* -0.8* 144.1^^^|CoinProp^8.7* -0.8* 144.2^^^|CoinProp^-8.1* -0.8* 150.1^^^|CoinProp^8.7* -0.8* 150.2^^^|CoinProp^-8.1* -0.8* 156.1^^^|CoinProp^8.7* -0.8* 156.2^^^
3603,,,CoinBigProp^-8.6* 0.0* 30.5^^^|CoinBigProp^-8.6* 0.0* 38.7^^^|CoinBigProp^-8.6* 0.0* 46.8^^^|CoinBigProp^-8.6* 0.0* 54.8^^^|CoinBigProp^-8.6* 0.0* 62.6^^^|CoinBigProp^8.5* 0.0* 95.3^^^|CoinBigProp^8.5* 0.0* 103.5^^^|CoinBigProp^8.5* 0.0* 111.6^^^|CoinBigProp^8.5* 0.0* 119.6^^^|CoinBigProp^8.5* 0.0* 127.4^^^|NormalCar5^-16.9* 0.0* 162.0^^^|RandomProp^-17.0* 0.0* 176.2^^^0&0|RandomProp^-9.0* 0.0* 176.2^^^0&0|RandomProp^0.0* 0.0* 176.2^^^0&0|RandomProp^8.4* 0.0* 176.2^^^0&0|RandomProp^16.8* 0.0* 176.2^^^0&0|CoinBigProp^-8.6* 0.0* 210.2^^^|CoinBigProp^-8.6* 0.0* 218.4^^^|NormalCar1^17.1* 0.0* 221.4^^^|CoinBigProp^-8.6* 0.0* 226.5^^^|CoinBigProp^-8.6* 0.0* 234.5^^^|CoinBigProp^-8.6* 0.0* 242.3^^^|ColorEggProp^8.5* 0.0* 287.5^^^|CoinBigProp^0.3* 0.0* 326.0^^^|CoinBigProp^0.3* 0.0* 334.2^^^|CoinBigProp^0.3* 0.0* 342.3^^^|CoinBigProp^0.3* 0.0* 350.3^^^|CoinBigProp^0.3* 0.0* 358.1^^^|CoinProp^8.8* -0.7* 422.4^^^|CoinProp^8.8* -0.7* 428.4^^^|CoinProp^8.8* -0.7* 434.4^^^|CoinBigProp^0.0* 0.0* 438.3^^^|CoinProp^8.8* -0.7* 440.4^^^|CoinProp^8.8* -0.7* 446.4^^^|CoinBigProp^0.0* 0.0* 446.5^^^|CoinBigProp^0.0* 0.0* 454.6^^^|CoinProp^-8.4* -0.7* 462.4^^^|CoinBigProp^0.0* 0.0* 462.6^^^|CoinProp^-8.4* -0.7* 468.4^^^|CoinBigProp^0.0* 0.0* 470.4^^^|CoinProp^-8.4* -0.7* 474.4^^^|CoinProp^-8.4* -0.7* 480.4^^^|CoinProp^-8.4* -0.7* 486.4^^^
3604,,,CoinBigProp^0.0* 0.0* 44.9^^^|CoinBigProp^0.0* 0.0* 53.1^^^|CoinBigProp^0.0* 0.0* 61.2^^^|CoinBigProp^0.0* 0.0* 69.2^^^|CoinBigProp^0.0* 0.0* 77.0^^^|CoinBigProp^8.7* 0.0* 106.5^^^|CoinBigProp^8.7* 0.0* 114.7^^^|CoinBigProp^8.7* 0.0* 122.8^^^|CoinBigProp^8.7* 0.0* 130.8^^^|CoinBigProp^8.7* 0.0* 138.6^^^|RandomProp^-16.8* 0.0* 165.4^^^0&0|RandomProp^0.0* 0.0* 165.4^^^0&0|RandomProp^16.8* 0.0* 165.4^^^0&0|NormalCar5^-16.9* 0.0* 178.0^^^|CoinBigProp^-8.6* 0.0* 196.5^^^|CoinBigProp^-8.6* 0.0* 204.7^^^|CoinBigProp^-8.6* 0.0* 212.8^^^|CoinBigProp^-8.6* 0.0* 220.8^^^|CoinBigProp^-8.6* 0.0* 228.6^^^|CoinBigProp^16.9* 0.0* 311.9^^^|NormalCar1^8.5* 0.0* 315.2^^^|CoinBigProp^16.9* 0.0* 320.1^^^|CoinBigProp^16.9* 0.0* 328.2^^^|CoinBigProp^16.9* 0.0* 336.2^^^|CoinBigProp^16.9* 0.0* 344.0^^^|NormalCar5^-16.7* 0.0* 364.4^^^|CoinBigProp^-16.8* 0.0* 422.1^^^|CoinBigProp^-16.8* 0.0* 430.3^^^|CoinBigProp^-16.8* 0.0* 438.4^^^|CoinBigProp^-16.8* 0.0* 446.4^^^|CoinBigProp^-16.8* 0.0* 454.2^^^
3605,,,CoinProp^-0.1* -0.8* 21.1^^^|CoinProp^-0.1* -0.8* 27.1^^^|CoinProp^-0.1* -0.8* 33.1^^^|CoinProp^8.5* -0.7* 38.0^^^|CoinProp^-8.5* -0.7* 38.0^^^|CoinProp^-0.1* -0.8* 39.1^^^|CoinProp^4.4* -0.7* 41.7^^^|CoinProp^-4.4* -0.7* 41.8^^^|CoinProp^-0.1* -0.8* 45.1^^^|NormalCar5^16.9* 0.0* 90.0^^^|RandomProp^-8.5* 0.0* 99.6^^^0&0|RandomProp^8.8* 0.0* 99.6^^^0&0|CoinBigProp^8.6* 0.0* 114.1^^^|CoinBigProp^-8.6* 0.0* 114.3^^^|CoinBigProp^8.6* 0.0* 122.3^^^|CoinBigProp^-8.6* 0.0* 122.5^^^|CoinBigProp^8.6* 0.0* 130.4^^^|CoinBigProp^-8.6* 0.0* 130.6^^^|CoinBigProp^8.6* 0.0* 138.4^^^|CoinBigProp^-8.6* 0.0* 138.6^^^|CoinBigProp^8.6* 0.0* 146.2^^^|CoinBigProp^-8.6* 0.0* 146.4^^^|NormalCar3^0.0* 0.0* 165.8^^^|CoinProp^-0.1* -0.8* 193.5^^^|CoinProp^-0.1* -0.8* 199.5^^^|CoinProp^-0.1* -0.8* 205.5^^^|CoinProp^-0.1* -0.8* 211.5^^^|CoinProp^-0.1* -0.8* 217.5^^^|NormalCar1^-16.8* 0.0* 224.8^^^|CoinBigProp^-17.0* 0.0* 297.9^^^|CoinBigProp^-17.0* 0.0* 306.1^^^|CoinBigProp^-17.0* 0.0* 314.2^^^|CoinBigProp^-17.0* 0.0* 322.2^^^|CoinBigProp^-17.0* 0.0* 330.0^^^
3701,,,CoinBigProp^8.8* 0.0* 45.6^^^|CoinBigProp^-8.6* 0.0* 45.9^^^|CoinBigProp^8.8* 0.0* 53.8^^^|CoinBigProp^-8.6* 0.0* 54.1^^^|CoinBigProp^8.8* 0.0* 61.9^^^|CoinBigProp^-8.6* 0.0* 62.2^^^|CoinBigProp^8.8* 0.0* 69.9^^^|CoinBigProp^-8.6* 0.0* 70.2^^^|CoinBigProp^8.8* 0.0* 77.7^^^|CoinBigProp^-8.6* 0.0* 78.0^^^|CoinProp^0.0* -0.8* 99.0^^^|CoinProp^0.0* -0.8* 105.0^^^|CoinProp^0.0* -0.8* 111.0^^^|CoinProp^0.0* -0.8* 117.0^^^|CoinProp^0.0* -0.8* 123.0^^^|NormalCar3^-16.0* 0.0* 132.3^^^|NormalCar5^17.1* 0.0* 152.3^^^|CoinBigProp^-8.6* 0.0* 154.9^^^|CoinBigProp^8.5* 0.0* 154.9^^^|CoinBigProp^-8.6* 0.0* 163.1^^^|CoinBigProp^8.5* 0.0* 163.1^^^|CoinBigProp^-8.6* 0.0* 171.2^^^|CoinBigProp^8.5* 0.0* 171.2^^^|CoinBigProp^-8.6* 0.0* 179.2^^^|CoinBigProp^8.5* 0.0* 179.2^^^|CoinBigProp^-8.6* 0.0* 187.0^^^|CoinBigProp^8.5* 0.0* 187.0^^^|RandomProp^-16.9* 0.0* 217.8^^^0&0|RandomProp^16.8* 0.0* 217.8^^^0&0|RandomProp^0.0* 0.0* 217.8^^^0&0|NormalCar1^-17.1* 0.0* 264.5^^^|CoinProp^8.1* -0.7* 272.5^^^|CoinProp^8.1* -0.7* 278.5^^^|CoinProp^8.1* -0.7* 284.5^^^|CoinProp^8.1* -0.7* 290.5^^^|CoinProp^8.1* -0.7* 296.5^^^
3702,,,CoinProp^0.0* -0.7* 18.0^^^|CoinProp^0.0* -0.7* 24.0^^^|CoinProp^0.0* -0.7* 30.0^^^|CoinProp^-8.7* -0.7* 35.0^^^|CoinProp^9.0* -0.7* 35.0^^^|CoinProp^0.0* -0.7* 36.0^^^|CoinProp^-4.3* 0.4* 38.0^^^|CoinProp^4.3* -0.7* 38.5^^^|CoinProp^0.0* -0.7* 42.0^^^|NormalCar5^-16.8* 0.0* 100.0^^^|RandomProp^-8.3* 0.0* 119.7^^^0&0|RandomProp^8.7* 0.0* 119.7^^^0&0|CoinBigProp^-8.6* 0.0* 140.9^^^|CoinProp^-8.4* -0.8* 141.2^^^|CoinBigProp^8.6* 0.0* 141.2^^^|CoinBigProp^-8.6* 0.0* 149.1^^^|CoinBigProp^8.6* 0.0* 149.4^^^|CoinBigProp^-8.6* 0.0* 157.2^^^|CoinBigProp^8.6* 0.0* 157.5^^^|CoinBigProp^-8.6* 0.0* 165.2^^^|CoinBigProp^8.6* 0.0* 165.5^^^|CoinBigProp^-8.6* 0.0* 173.0^^^|CoinBigProp^8.6* 0.0* 173.3^^^|CoinBigProp^0.0* 0.0* 183.9^^^|CoinBigProp^0.0* 0.0* 192.1^^^|CoinBigProp^0.0* 0.0* 200.2^^^|CoinBigProp^0.0* 0.0* 208.2^^^|NormalCar3^17.1* 0.0* 208.5^^^|CoinBigProp^0.0* 0.0* 216.0^^^|CoinBigProp^-8.6* 0.0* 229.6^^^|CoinBigProp^-8.6* 0.0* 237.8^^^|CoinBigProp^-8.6* 0.0* 245.9^^^|ColorEggProp^8.6* 0.0* 250.2^^^|CoinBigProp^-8.6* 0.0* 253.9^^^|CoinBigProp^-8.6* 0.0* 261.7^^^|CoinBigProp^9.0* 0.0* 307.4^^^|CoinBigProp^9.0* 0.0* 315.6^^^|CoinBigProp^9.0* 0.0* 323.7^^^|CoinBigProp^9.0* 0.0* 331.7^^^|CoinBigProp^9.0* 0.0* 339.5^^^
3703,,,CoinProp^8.8* -0.7* 43.8^^^|CoinProp^8.8* -0.7* 49.8^^^|CoinProp^8.8* -0.7* 55.8^^^|CoinProp^8.8* -0.7* 61.8^^^|CoinProp^8.8* -0.7* 67.8^^^|CoinProp^-8.7* -0.7* 95.5^^^|CoinProp^-8.7* -0.7* 101.5^^^|CoinProp^-8.7* -0.7* 107.5^^^|CoinProp^-8.7* -0.7* 113.5^^^|CoinProp^-8.7* -0.7* 119.5^^^|RandomProp^-16.7* 0.0* 143.8^^^0&0|RandomProp^-8.5* 0.0* 143.8^^^0&0|RandomProp^0.0* 0.0* 143.8^^^0&0|RandomProp^8.1* 0.0* 143.8^^^0&0|RandomProp^16.5* 0.0* 143.8^^^0&0|CoinProp^8.7* -0.7* 159.1^^^|CoinProp^8.7* -0.7* 165.1^^^|CoinProp^8.7* -0.7* 171.1^^^|CoinProp^8.7* -0.7* 177.1^^^|CoinProp^8.7* -0.7* 183.1^^^|CoinProp^-8.5* -0.7* 221.6^^^|CoinProp^-8.5* -0.7* 227.6^^^|NormalCar1^-16.7* 0.0* 228.6^^^|CoinProp^-8.5* -0.7* 233.6^^^|CoinProp^-8.5* -0.7* 239.6^^^|CoinProp^-8.5* -0.7* 245.6^^^|NormalCar5^17.0* 0.0* 279.8^^^|CoinBigProp^8.6* 0.0* 333.3^^^|CoinBigProp^8.6* 0.0* 341.5^^^|CoinBigProp^8.6* 0.0* 349.6^^^|CoinBigProp^8.6* 0.0* 357.6^^^|CoinBigProp^8.6* 0.0* 365.4^^^|CoinBigProp^0.4* 0.0* 372.2^^^|CoinBigProp^0.4* 0.0* 380.4^^^|CoinBigProp^0.4* 0.0* 388.5^^^|CoinBigProp^0.4* 0.0* 396.5^^^|CoinBigProp^0.4* 0.0* 404.3^^^|CoinBigProp^-8.6* 0.0* 412.7^^^|CoinBigProp^-8.6* 0.0* 420.9^^^|CoinBigProp^-8.6* 0.0* 429.0^^^|CoinBigProp^-8.6* 0.0* 437.0^^^|CoinBigProp^-8.6* 0.0* 444.8^^^
3704,,,CoinProp^0.0* -0.7* 43.9^^^|CoinProp^0.0* -0.7* 49.9^^^|CoinProp^0.0* -0.7* 55.9^^^|CoinProp^0.0* -0.7* 61.9^^^|CoinProp^0.0* -0.7* 67.9^^^|NormalCar3^17.4* 0.0* 109.7^^^|NormalCar5^-8.6* 0.0* 111.4^^^|CoinBigProp^-8.6* 0.0* 137.1^^^|CoinBigProp^-8.6* 0.0* 145.3^^^|CoinBigProp^-8.6* 0.0* 153.4^^^|CoinBigProp^-8.6* 0.0* 161.4^^^|CoinBigProp^-8.6* 0.0* 169.2^^^|RandomProp^-16.4* 0.0* 181.0^^^0&0|RandomProp^-8.7* 0.0* 188.4^^^0&0|RandomProp^0.0* 0.0* 194.8^^^0&0|RandomProp^8.2* 0.0* 202.7^^^0&0|RandomProp^16.6* 0.0* 211.0^^^0&0|CoinProp^-0.1* -0.7* 225.9^^^|CoinProp^-0.1* -0.7* 231.9^^^|CoinProp^-0.1* -0.7* 237.9^^^|CoinProp^-0.1* -0.7* 243.9^^^|CoinProp^-0.1* -0.7* 249.9^^^|NormalCar1^-8.5* 0.0* 285.0^^^|CoinBigProp^-8.6* 0.0* 313.0^^^|CoinBigProp^-8.6* 0.0* 321.2^^^|CoinBigProp^-8.6* 0.0* 329.3^^^|CoinBigProp^-8.6* 0.0* 337.3^^^|CoinBigProp^-8.6* 0.0* 345.1^^^|CoinProp^0.0* -0.7* 435.9^^^|CoinProp^0.0* -0.7* 441.9^^^|CoinProp^0.0* -0.7* 447.9^^^|CoinProp^0.0* -0.7* 453.9^^^|CoinProp^0.0* -0.7* 459.9^^^
3705,,,CoinBigProp^8.7* 0.0* 41.6^^^|CoinBigProp^8.7* 0.0* 49.8^^^|CoinBigProp^8.7* 0.0* 57.9^^^|CoinBigProp^8.7* 0.0* 65.9^^^|CoinBigProp^8.7* 0.0* 73.7^^^|CoinProp^-16.9* -0.7* 110.7^^^|CoinProp^-16.9* -0.7* 116.7^^^|CoinProp^-16.9* -0.7* 122.7^^^|CoinProp^-16.9* -0.7* 128.7^^^|CoinProp^-16.9* -0.7* 134.7^^^|RandomProp^16.6* 0.0* 166.7^^^0&0|RandomProp^0.0* 0.0* 166.7^^^0&0|RandomProp^-16.6* 0.0* 166.7^^^0&0|CoinBigProp^-0.1* 0.0* 197.7^^^|CoinBigProp^-0.1* 0.0* 205.9^^^|CoinBigProp^-0.1* 0.0* 214.0^^^|CoinBigProp^-0.1* 0.0* 222.0^^^|CoinBigProp^-0.1* 0.0* 229.8^^^|NormalCar3^-16.3* 0.0* 274.7^^^|NormalCar5^0.0* 0.0* 274.7^^^|CoinProp^-8.7* -0.8* 325.9^^^|CoinProp^-8.7* -0.8* 331.9^^^|CoinProp^-8.7* -0.8* 337.9^^^|CoinProp^-8.7* -0.8* 343.9^^^|CoinProp^-8.7* -0.8* 349.9^^^|CoinBigProp^-8.6* 0.0* 455.7^^^|CoinBigProp^-8.6* 0.0* 463.9^^^|CoinBigProp^-8.6* 0.0* 472.0^^^|CoinBigProp^-8.6* 0.0* 480.0^^^|CoinBigProp^0.0* 0.0* 484.3^^^|CoinBigProp^-8.6* 0.0* 487.8^^^|CoinBigProp^0.0* 0.0* 492.5^^^|CoinBigProp^0.0* 0.0* 500.6^^^|CoinBigProp^0.0* 0.0* 508.6^^^|CoinBigProp^8.5* 0.0* 512.6^^^|CoinBigProp^0.0* 0.0* 516.4^^^|CoinBigProp^8.5* 0.0* 520.8^^^|CoinBigProp^8.5* 0.0* 528.9^^^|CoinBigProp^8.5* 0.0* 536.9^^^|CoinBigProp^8.5* 0.0* 544.7^^^
3801,,,CoinProp^-8.5* -0.7* 43.2^^^|CoinProp^-8.5* -0.7* 49.2^^^|CoinProp^-8.5* -0.7* 55.2^^^|CoinProp^-8.5* -0.7* 61.2^^^|CoinProp^-8.5* -0.7* 67.2^^^|CoinBigProp^8.6* 0.0* 144.9^^^|CoinBigProp^8.6* 0.0* 153.1^^^|CoinBigProp^8.6* 0.0* 161.2^^^|CoinBigProp^8.6* 0.0* 169.2^^^|CoinBigProp^8.6* 0.0* 177.0^^^|RandomProp^16.6* 0.0* 223.9^^^0&0|RandomProp^-17.0* 0.0* 223.9^^^0&0|RandomProp^8.5* 0.0* 230.5^^^0&0|RandomProp^-8.3* 0.0* 230.5^^^0&0|RandomProp^0.0* 0.0* 238.3^^^0&0|CoinProp^0.0* -0.7* 292.3^^^|CoinProp^0.0* -0.7* 298.3^^^|CoinProp^0.0* -0.7* 304.3^^^|CoinProp^0.0* -0.7* 310.3^^^|CoinProp^0.0* -0.7* 316.3^^^|NormalCar2^-16.8* 0.0* 364.4^^^|NormalCar3^8.7* 0.0* 394.8^^^|CoinBigProp^-17.1* 0.0* 415.2^^^|CoinBigProp^-17.1* 0.0* 423.4^^^|CoinBigProp^-17.1* 0.0* 431.5^^^|CoinBigProp^-17.1* 0.0* 439.5^^^|CoinBigProp^-17.1* 0.0* 447.3^^^|CoinProp^16.6* -0.7* 556.0^^^|CoinProp^16.6* -0.7* 562.0^^^|CoinProp^16.6* -0.7* 568.0^^^|CoinProp^16.6* -0.7* 574.0^^^|CoinProp^16.6* -0.7* 580.0^^^|CoinBigProp^-8.6* 0.0* 643.0^^^|CoinBigProp^-8.6* 0.0* 651.2^^^|CoinBigProp^-8.6* 0.0* 659.3^^^|CoinBigProp^-8.6* 0.0* 667.3^^^|CoinBigProp^-8.6* 0.0* 675.1^^^|CoinProp^0.0* -0.8* 745.8^^^|CoinProp^0.0* -0.8* 751.8^^^|CoinProp^0.0* -0.8* 757.8^^^|CoinProp^0.0* -0.8* 763.8^^^|CoinProp^0.0* -0.8* 769.8^^^
3802,,,CoinProp^-0.4* -0.7* 48.3^^^|CoinProp^-0.4* -0.7* 54.3^^^|CoinProp^-0.4* -0.7* 60.3^^^|CoinProp^-0.4* -0.7* 66.3^^^|CoinBigProp^-8.6* 0.0* 71.3^^^|CoinProp^-0.4* -0.7* 72.3^^^|CoinBigProp^-8.6* 0.0* 79.5^^^|CoinBigProp^-8.6* 0.0* 87.6^^^|ColorEggProp^9.0* 0.0* 89.1^^^|CoinBigProp^-8.6* 0.0* 95.6^^^|CoinProp^0.0* -0.8* 103.0^^^|CoinBigProp^-8.6* 0.0* 103.4^^^|CoinProp^0.0* -0.8* 109.0^^^|CoinProp^0.0* -0.8* 115.0^^^|CoinProp^0.0* -0.8* 121.0^^^|CoinProp^0.0* -0.8* 127.0^^^|NormalCar3^-16.6* 0.0* 152.4^^^|NormalCar1^8.6* 0.0* 152.9^^^|RandomProp^0.0* 0.0* 185.2^^^0&0|RandomProp^-16.4* 0.0* 185.2^^^0&0|RandomProp^17.1* 0.0* 185.2^^^0&0|CoinProp^-8.1* -0.8* 228.3^^^|CoinProp^-8.1* -0.8* 234.3^^^|CoinProp^-8.1* -0.8* 240.3^^^|CoinProp^-8.1* -0.8* 246.3^^^|CoinProp^-8.1* -0.8* 252.3^^^|NormalCar2^8.9* 0.0* 254.6^^^|CoinBigProp^8.6* 0.0* 266.3^^^|CoinBigProp^8.6* 0.0* 274.5^^^|CoinBigProp^8.6* 0.0* 282.6^^^|CoinBigProp^8.6* 0.0* 290.6^^^|CoinBigProp^8.6* 0.0* 298.4^^^|CoinProp^-7.9* -0.8* 312.6^^^|CoinProp^-7.9* -0.8* 318.6^^^|CoinProp^-7.9* -0.8* 324.6^^^|CoinProp^-7.9* -0.8* 330.6^^^|CoinProp^-7.9* -0.8* 336.6^^^
3803,,,CoinProp^0.0* -0.7* 32.9^^^|CoinProp^0.0* -0.7* 38.9^^^|CoinProp^0.0* -0.7* 44.9^^^|CoinProp^0.0* -0.7* 50.9^^^|CoinProp^0.0* -0.7* 56.9^^^|CoinBigProp^-8.6* 0.0* 58.8^^^|CoinBigProp^8.7* 0.0* 58.9^^^|CoinBigProp^-8.6* 0.0* 67.0^^^|CoinBigProp^8.7* 0.0* 67.1^^^|CoinBigProp^-8.6* 0.0* 75.1^^^|CoinBigProp^8.7* 0.0* 75.2^^^|CoinBigProp^-8.6* 0.0* 83.1^^^|CoinBigProp^8.7* 0.0* 83.2^^^|CoinBigProp^-8.6* 0.0* 90.9^^^|CoinBigProp^8.7* 0.0* 91.0^^^|CoinProp^0.0* -0.7* 94.4^^^|CoinProp^0.0* -0.7* 100.4^^^|CoinProp^0.0* -0.7* 106.4^^^|CoinProp^0.0* -0.7* 112.4^^^|CoinProp^0.0* -0.7* 118.4^^^|NormalCar1^-16.9* 0.0* 138.0^^^|NormalCar5^0.0* 0.0* 138.0^^^|RandomProp^8.3* 0.0* 151.5^^^0&0|RandomProp^-8.6* 0.0* 151.5^^^0&0|CoinProp^-8.3* -0.7* 161.4^^^|ColorEggProp^0.3* 0.0* 165.3^^^|CoinProp^-8.3* -0.7* 167.4^^^|CoinProp^-8.3* -0.7* 173.4^^^|CoinProp^-8.3* -0.7* 179.4^^^|CoinProp^-8.3* -0.7* 185.4^^^|CoinBigProp^8.6* 0.0* 196.7^^^|CoinBigProp^8.6* 0.0* 204.9^^^|CoinBigProp^8.6* 0.0* 213.0^^^|CoinBigProp^8.6* 0.0* 221.0^^^|CoinBigProp^8.6* 0.0* 228.8^^^|CoinProp^-9.0* -0.8* 241.7^^^|CoinProp^-9.0* -0.8* 247.7^^^|CoinProp^-9.0* -0.8* 253.7^^^|CoinProp^-9.0* -0.8* 259.7^^^|CoinProp^-9.0* -0.8* 265.7^^^|CoinBigProp^8.6* 0.0* 289.3^^^|CoinBigProp^8.6* 0.0* 297.5^^^|CoinBigProp^8.6* 0.0* 305.6^^^|CoinBigProp^8.6* 0.0* 313.6^^^|CoinBigProp^8.6* 0.0* 321.4^^^
3804,,,CoinProp^-17.6* -0.7* 60.6^^^|CoinProp^-17.6* -0.7* 66.6^^^|CoinProp^-17.6* -0.7* 72.6^^^|CoinProp^-17.6* -0.7* 78.6^^^|CoinProp^-17.6* -0.7* 84.6^^^|RandomProp^-16.2* 0.0* 138.5^^^0&0|RandomProp^-8.2* 0.0* 138.5^^^0&0|RandomProp^0.0* 0.0* 138.5^^^0&0|RandomProp^8.4* 0.0* 138.5^^^0&0|RandomProp^17.0* 0.0* 138.5^^^0&0|CoinBigProp^0.0* 0.0* 182.3^^^|CoinBigProp^0.0* 0.0* 190.5^^^|CoinBigProp^0.0* 0.0* 198.6^^^|CoinBigProp^0.0* 0.0* 206.6^^^|CoinBigProp^0.0* 0.0* 214.4^^^|CoinProp^-16.8* -0.7* 333.7^^^|CoinProp^-16.8* -0.7* 339.7^^^|CoinProp^-16.8* -0.7* 345.7^^^|CoinProp^-16.8* -0.7* 351.7^^^|CoinProp^-16.8* -0.7* 357.7^^^|NormalCar5^17.0* 0.0* 369.9^^^|CoinBigProp^-8.1* 0.0* 461.3^^^|CoinBigProp^-8.1* 0.0* 469.5^^^|CoinBigProp^-8.1* 0.0* 477.6^^^|CoinBigProp^-8.1* 0.0* 485.6^^^|CoinBigProp^-8.1* 0.0* 493.4^^^|NormalCar1^-8.1* 0.0* 504.3^^^|RandomProp^8.0* 0.0* 626.9^^^0&0|RandomProp^-7.8* 0.0* 626.9^^^0&0|CoinProp^8.3* -0.7* 657.4^^^|CoinProp^8.3* -0.7* 663.4^^^|CoinProp^8.3* -0.7* 669.4^^^|CoinProp^8.3* -0.7* 675.4^^^|CoinProp^8.3* -0.7* 681.4^^^|CoinBigProp^-8.6* 0.0* 842.6^^^|CoinBigProp^-8.6* 0.0* 850.8^^^|CoinBigProp^-8.6* 0.0* 858.9^^^|CoinBigProp^-8.6* 0.0* 866.9^^^|CoinBigProp^-8.6* 0.0* 874.7^^^|CoinProp^8.5* -0.8* 1017.3^^^|CoinProp^8.5* -0.8* 1023.3^^^|CoinProp^8.5* -0.8* 1029.3^^^|CoinProp^8.5* -0.8* 1035.3^^^|CoinProp^8.5* -0.8* 1041.3^^^
